"日付け","終値","始値","高値","安値","出来高","前日比%"
"2003年06月18日","244.25","242.00","244.75","240.75","39.20K","0.93%"
"2003年06月17日","242.00","239.75","242.25","238.25","41.80K","0.62%"
"2003年06月16日","240.50","240.50","241.50","238.75","33.05K","-0.52%"
"2003年06月13日","241.75","246.00","248.00","240.75","55.30K","-2.13%"
"2003年06月12日","247.00","243.75","248.25","243.50","54.53K","1.23%"
"2003年06月11日","244.00","238.50","245.00","237.00","58.05K","1.99%"
"2003年06月10日","239.25","236.00","239.75","235.50","42.11K","1.27%"
"2003年06月09日","236.25","236.25","238.00","235.25","38.32K","-1.05%"
"2003年06月06日","238.75","235.75","239.00","235.75","38.59K","1.27%"
"2003年06月05日","235.75","237.50","239.00","235.00","78.49K","-0.74%"
"2003年06月04日","237.50","239.75","240.25","237.25","61.49K","-1.04%"
"2003年06月03日","240.00","240.75","241.00","239.50","37.74K","-0.62%"
"2003年06月02日","241.50","243.25","243.50","241.00","39.84K","-1.13%"
"2003年05月30日","244.25","245.00","246.25","243.25","42.01K","-0.31%"
"2003年05月29日","245.00","241.00","245.50","240.50","39.01K","1.55%"
"2003年05月28日","241.25","242.25","243.75","240.50","40.96K","-0.31%"
"2003年05月27日","242.00","243.00","243.50","238.25","59.64K","-0.72%"
"2003年05月23日","243.75","243.75","244.50","242.25","28.35K","0.00%"
"2003年05月22日","243.75","245.50","247.00","243.00","45.70K","-0.71%"
"2003年05月21日","245.50","246.75","248.50","244.50","36.85K","-0.51%"
"2003年05月20日","246.75","246.75","250.00","244.75","54.18K","0.00%"
"2003年05月19日","246.75","252.25","252.50","246.50","49.33K","-2.95%"
"2003年05月16日","254.25","255.00","257.50","253.75","49.03K","-0.59%"
"2003年05月15日","255.75","251.00","256.00","251.00","49.62K","-0.10%"
"2003年05月14日","256.00","253.00","257.50","248.00","0.01K","1.29%"
"2003年05月13日","252.75","252.00","253.00","250.50","2.65K","0.00%"
"2003年05月12日","252.75","249.75","262.00","249.75","4.57K","-0.79%"
"2003年05月09日","254.75","246.00","255.00","245.00","2.86K","3.66%"
"2003年05月08日","245.75","245.75","247.00","244.50","2.87K","0.00%"
"2003年05月07日","245.75","241.00","246.00","241.00","4.83K","2.18%"
"2003年05月06日","240.50","239.00","240.75","237.75","6.34K","0.63%"
"2003年05月05日","239.00","236.50","240.00","236.25","6.52K","1.81%"
"2003年05月02日","234.75","233.25","235.00","232.75","8.91K","0.64%"
"2003年05月01日","233.25","232.50","234.50","232.50","9.03K","0.21%"
"2003年04月30日","232.75","231.75","234.00","231.50","17.20K","0.43%"
"2003年04月29日","231.75","232.00","233.00","230.25","37.68K","0.00%"
"2003年04月28日","231.75","234.75","235.25","231.50","35.51K","-1.28%"
"2003年04月25日","234.75","237.00","237.25","234.50","36.98K","-1.05%"
"2003年04月24日","237.25","238.50","239.50","237.00","30.76K","-0.63%"
"2003年04月23日","238.75","238.75","239.25","237.50","38.31K","0.00%"
"2003年04月22日","238.75","238.75","240.00","238.25","22.02K","0.00%"
"2003年04月21日","238.75","240.50","240.50","238.25","16.67K","-0.83%"
"2003年04月17日","240.75","239.25","241.75","238.00","17.89K","0.63%"
"2003年04月16日","239.25","241.75","242.50","239.00","20.83K","-1.03%"
"2003年04月15日","241.75","239.25","242.00","239.25","22.58K","1.04%"
"2003年04月14日","239.25","239.25","240.50","237.25","23.70K","0.00%"
"2003年04月11日","239.25","238.50","240.75","238.00","33.27K","0.21%"
"2003年04月10日","238.75","242.00","242.25","238.00","52.87K","-1.34%"
"2003年04月09日","242.00","242.25","242.75","241.50","30.03K","-0.31%"
"2003年04月08日","242.75","243.00","245.25","241.25","53.77K","-0.21%"
"2003年04月07日","243.25","238.50","244.00","238.50","60.77K","1.78%"
"2003年04月04日","239.00","238.50","239.50","237.75","18.75K","0.10%"
"2003年04月03日","238.75","239.75","239.75","236.75","38.40K","-0.62%"
"2003年04月02日","240.25","239.25","241.50","238.50","58.89K","0.31%"
"2003年04月01日","239.50","236.25","239.75","236.25","57.63K","1.27%"
"2003年03月31日","236.50","227.75","237.75","227.75","66.81K","3.84%"
"2003年03月28日","227.75","228.75","230.25","227.50","30.74K","-0.44%"
"2003年03月27日","228.75","228.25","229.25","228.00","14.54K","0.33%"
"2003年03月26日","228.00","228.25","229.50","227.75","20.07K","-0.11%"
"2003年03月25日","228.25","229.00","229.50","227.25","30.21K","-0.33%"
"2003年03月24日","229.00","231.00","231.00","228.75","24.98K","-1.08%"
"2003年03月21日","231.50","233.50","233.75","230.25","26.71K","-0.96%"
"2003年03月20日","233.75","231.50","234.00","231.50","21.25K","0.97%"
"2003年03月19日","231.50","230.00","232.00","229.25","29.55K","0.76%"
"2003年03月18日","229.75","229.75","230.75","228.75","42.52K","0.00%"
"2003年03月17日","229.75","232.75","233.50","229.50","52.87K","-0.11%"
"2003年03月14日","230.00","231.00","233.50","229.75","-","-2.23%"
"2003年03月13日","235.25","237.00","239.25","234.00","2.65K","-0.95%"
"2003年03月12日","237.50","235.50","237.75","235.50","2.52K","0.64%"
"2003年03月11日","236.00","236.25","236.50","235.25","3.00K","-0.53%"
"2003年03月10日","237.25","238.75","239.25","236.75","3.75K","-1.04%"
"2003年03月07日","239.75","239.50","240.75","239.25","5.05K","0.00%"
"2003年03月06日","239.75","236.25","240.00","236.00","4.86K","1.27%"
"2003年03月05日","236.75","236.25","238.00","235.25","8.15K","0.32%"
"2003年03月04日","236.00","233.50","236.25","231.00","14.49K","1.07%"
"2003年03月03日","233.50","231.75","234.25","231.75","8.73K","0.76%"
"2003年02月28日","231.75","230.00","234.50","230.00","18.82K","0.65%"
"2003年02月27日","230.25","231.50","232.50","229.75","44.35K","-0.65%"
"2003年02月26日","231.75","231.75","232.50","231.25","48.52K","-0.11%"
"2003年02月25日","232.00","230.75","233.00","230.75","46.41K","0.54%"
"2003年02月24日","230.75","232.00","232.00","230.50","49.34K","-0.43%"
"2003年02月21日","231.75","235.50","236.75","231.50","63.38K","-1.59%"
"2003年02月20日","235.50","235.00","235.75","233.75","48.46K","0.11%"
"2003年02月19日","235.25","238.00","238.00","235.00","52.50K","-1.26%"
"2003年02月18日","238.25","239.50","240.00","238.00","36.54K","-0.83%"
"2003年02月14日","240.25","239.50","240.75","238.75","23.97K","0.21%"
"2003年02月13日","239.75","239.50","240.75","239.25","31.27K","0.21%"
"2003年02月12日","239.25","241.75","243.00","237.75","47.68K","-0.93%"
"2003年02月11日","241.50","241.00","242.00","239.75","42.02K","0.00%"
"2003年02月10日","241.50","239.75","242.50","239.50","53.92K","0.73%"
"2003年02月07日","239.75","238.75","240.50","238.25","38.66K","0.31%"
"2003年02月06日","239.00","236.50","240.25","235.50","56.56K","0.95%"
"2003年02月05日","236.75","237.75","238.25","235.75","26.56K","-0.42%"
"2003年02月04日","237.75","236.25","239.00","236.25","28.05K","0.42%"
"2003年02月03日","236.75","237.25","237.50","235.00","21.54K","-0.63%"
"2003年01月31日","238.25","236.75","239.50","236.50","42.71K","0.53%"
"2003年01月30日","237.00","235.50","237.25","233.75","31.49K","0.64%"
"2003年01月29日","235.50","238.00","239.00","235.25","30.33K","-1.26%"
"2003年01月28日","238.50","235.00","238.75","234.75","28.98K","1.49%"
"2003年01月27日","235.00","235.00","238.25","234.75","26.14K","-0.21%"
"2003年01月24日","235.50","235.00","237.50","234.50","24.09K","0.00%"
"2003年01月23日","235.50","235.00","237.25","234.25","26.98K","0.32%"
"2003年01月22日","234.75","233.50","236.50","233.50","32.94K","0.43%"
"2003年01月21日","233.75","232.00","234.50","231.25","26.96K","0.54%"
"2003年01月17日","232.50","230.50","233.00","228.50","29.59K","0.76%"
"2003年01月16日","230.75","231.00","231.75","228.75","35.08K","-0.22%"
"2003年01月15日","231.25","231.75","232.50","229.75","30.41K","0.00%"
"2003年01月14日","231.25","230.75","232.50","229.75","36.04K","0.33%"
"2003年01月13日","230.50","235.00","235.00","228.75","74.21K","-1.81%"
"2003年01月10日","234.75","243.00","244.00","234.50","78.32K","-3.59%"
"2003年01月09日","243.50","245.00","245.25","242.75","42.85K","-0.71%"
"2003年01月08日","245.25","240.00","246.00","240.00","68.00K","2.19%"
"2003年01月07日","240.00","235.75","240.25","235.75","41.16K","1.80%"
"2003年01月06日","235.75","236.00","237.25","234.75","30.76K","-0.11%"
"2003年01月03日","236.00","237.00","237.00","234.75","29.69K","-0.42%"
"2003年01月02日","237.00","235.75","238.75","234.75","32.52K","0.53%"
"2002年12月31日","235.75","235.75","236.25","235.00","21.17K","0.00%"
"2002年12月30日","235.75","239.00","239.50","235.50","37.01K","-1.67%"
"2002年12月27日","239.75","242.75","243.00","239.25","28.55K","-1.24%"
"2002年12月26日","242.75","242.00","243.50","241.75","22.08K","0.00%"
"2002年12月23日","242.75","239.00","243.00","238.75","28.69K","1.46%"
"2002年12月20日","239.25","239.75","240.25","238.50","22.06K","-0.21%"
"2002年12月19日","239.75","240.00","241.00","238.75","24.29K","-0.10%"
"2002年12月18日","240.00","238.25","240.25","237.75","21.07K","0.73%"
"2002年12月17日","238.25","238.75","239.50","237.50","23.48K","-0.21%"
"2002年12月16日","238.75","240.00","241.75","238.25","23.24K","1.38%"
"2002年12月13日","235.50","237.00","238.75","236.50","-","-0.21%"
"2002年12月12日","236.00","237.50","237.50","233.00","3.16K","-0.74%"
"2002年12月11日","237.75","235.00","238.25","235.00","3.73K","1.39%"
"2002年12月10日","234.50","232.50","234.75","232.00","3.58K","1.08%"
"2002年12月09日","232.00","231.75","233.75","231.25","4.75K","-0.54%"
"2002年12月06日","233.25","234.00","234.25","231.50","11.33K","-0.32%"
"2002年12月05日","234.00","237.75","237.75","233.25","8.63K","-1.58%"
"2002年12月04日","237.75","238.00","239.50","236.00","10.02K","0.00%"
"2002年12月03日","237.75","240.50","240.50","237.50","8.80K","-1.04%"
"2002年12月02日","240.25","240.25","242.50","240.00","11.26K","0.00%"
"2002年11月29日","240.25","241.25","243.25","240.00","18.71K","-0.21%"
"2002年11月27日","240.75","242.25","243.25","240.50","53.47K","-0.62%"
"2002年11月26日","242.25","244.00","244.50","242.00","56.59K","-0.41%"
"2002年11月25日","243.25","247.50","247.50","242.50","52.03K","-1.82%"
"2002年11月22日","247.75","246.50","248.50","245.75","39.31K","0.51%"
"2002年11月21日","246.50","248.00","249.00","246.00","40.25K","-0.60%"
"2002年11月20日","248.00","247.25","249.00","245.25","56.08K","0.20%"
"2002年11月19日","247.50","243.25","248.25","243.25","70.21K","1.54%"
"2002年11月18日","243.75","242.00","244.50","240.25","45.26K","0.72%"
"2002年11月15日","242.00","244.00","245.75","240.75","39.73K","-0.82%"
"2002年11月14日","244.00","240.50","245.00","240.50","47.96K","1.46%"
"2002年11月13日","240.50","237.75","243.00","236.50","61.03K","0.94%"
"2002年11月12日","238.25","235.75","240.50","235.00","62.94K","1.06%"
"2002年11月11日","235.75","235.75","236.75","234.00","51.37K","0.00%"
"2002年11月08日","235.75","241.00","241.00","235.50","59.88K","-2.18%"
"2002年11月07日","241.00","243.00","243.50","240.75","37.51K","-0.82%"
"2002年11月06日","243.00","242.25","245.25","240.50","50.37K","0.41%"
"2002年11月05日","242.00","244.25","244.75","241.75","48.76K","-0.92%"
"2002年11月04日","244.25","247.00","248.00","244.00","37.16K","-1.31%"
"2002年11月01日","247.50","247.75","249.50","246.00","36.15K","0.00%"
"2002年10月31日","247.50","249.00","251.00","246.00","46.36K","0.61%"
"2002年10月30日","246.00","249.00","251.00","245.75","41.05K","-1.20%"
"2002年10月29日","249.00","247.25","250.25","245.75","41.54K","0.61%"
"2002年10月28日","247.50","250.25","250.75","247.25","40.41K","-1.10%"
"2002年10月25日","250.25","250.00","250.50","248.50","34.70K","0.00%"
"2002年10月24日","250.25","250.25","251.75","247.75","43.56K","0.00%"
"2002年10月23日","250.25","251.00","252.50","250.00","41.43K","-0.50%"
"2002年10月22日","251.50","253.75","253.75","250.50","38.06K","-1.08%"
"2002年10月21日","254.25","253.50","257.50","253.50","29.06K","0.00%"
"2002年10月18日","254.25","255.25","257.50","253.75","25.95K","-0.49%"
"2002年10月17日","255.50","252.75","259.50","250.50","54.54K","0.89%"
"2002年10月16日","253.25","254.00","257.50","251.00","63.09K","-0.30%"
"2002年10月15日","254.00","245.50","254.50","245.50","60.75K","3.46%"
"2002年10月14日","245.50","246.75","247.00","243.25","52.00K","-0.51%"
"2002年10月11日","246.75","251.50","252.75","246.50","84.15K","-1.89%"
"2002年10月10日","251.50","255.75","256.00","251.25","52.22K","-1.76%"
"2002年10月09日","256.00","257.50","257.75","255.50","32.30K","-0.58%"
"2002年10月08日","257.50","260.00","260.25","257.25","27.40K","-0.96%"
"2002年10月07日","260.00","257.75","261.75","256.50","33.39K","0.87%"
"2002年10月04日","257.75","253.75","260.25","253.75","38.85K","1.28%"
"2002年10月03日","254.50","257.00","257.00","252.25","43.22K","-0.97%"
"2002年10月02日","257.00","256.00","258.50","255.75","35.00K","0.49%"
"2002年10月01日","255.75","251.75","256.50","250.00","57.28K","1.69%"
"2002年09月30日","251.50","258.00","259.50","249.50","81.39K","-2.80%"
"2002年09月27日","258.75","260.50","261.00","257.50","28.87K","-0.67%"
"2002年09月26日","260.50","258.50","261.00","258.25","30.01K","0.77%"
"2002年09月25日","258.50","259.75","262.00","256.75","50.11K","-0.39%"
"2002年09月24日","259.50","254.50","260.00","254.25","55.54K","2.06%"
"2002年09月23日","254.25","260.75","260.75","253.75","73.56K","-2.49%"
"2002年09月20日","260.75","266.25","266.75","260.00","102.96K","-2.25%"
"2002年09月19日","266.75","272.00","272.25","266.50","79.51K","-2.11%"
"2002年09月18日","272.50","276.25","277.00","271.75","56.74K","-1.45%"
"2002年09月17日","276.50","276.00","278.75","272.50","50.73K","-0.54%"
"2002年09月16日","278.00","275.75","278.25","272.00","53.60K","4.32%"
"2002年09月13日","266.50","269.00","271.50","266.00","0.86K","-2.83%"
"2002年09月12日","274.25","281.00","281.00","273.00","2.68K","-2.40%"
"2002年09月11日","281.00","275.00","281.50","274.25","2.45K","2.09%"
"2002年09月10日","275.25","278.00","279.75","274.00","4.39K","-1.26%"
"2002年09月09日","278.75","275.00","285.50","275.00","2.13K","2.11%"
"2002年09月06日","273.00","272.50","274.00","271.50","3.81K","0.37%"
"2002年09月05日","272.00","270.50","272.50","268.00","4.03K","0.55%"
"2002年09月04日","270.50","266.50","271.50","265.75","5.19K","1.79%"
"2002年09月03日","265.75","258.75","266.75","258.75","6.85K","2.41%"
"2002年08月30日","259.50","256.00","260.25","256.00","16.46K","1.17%"
"2002年08月29日","256.50","259.25","259.50","256.00","40.11K","-1.16%"
"2002年08月28日","259.50","261.00","263.50","259.25","32.49K","-0.67%"
"2002年08月27日","261.25","263.00","263.50","260.50","22.68K","-0.76%"
"2002年08月26日","263.25","262.50","265.00","262.00","22.16K","0.29%"
"2002年08月23日","262.50","261.00","264.25","260.25","26.62K","0.77%"
"2002年08月22日","260.50","261.50","262.00","257.50","20.27K","-0.29%"
"2002年08月21日","261.25","259.00","262.00","257.50","20.16K","0.67%"
"2002年08月20日","259.50","265.25","265.50","259.00","26.82K","-2.44%"
"2002年08月19日","266.00","270.00","272.00","264.00","17.70K","-1.75%"
"2002年08月16日","270.75","272.00","274.00","267.75","19.77K","-0.55%"
"2002年08月15日","272.25","273.00","277.00","270.00","23.96K","-0.27%"
"2002年08月14日","273.00","266.50","276.00","266.00","27.26K","1.96%"
"2002年08月13日","267.75","260.75","269.00","260.75","28.55K","2.68%"
"2002年08月12日","260.75","250.00","268.00","250.00","38.39K","4.20%"
"2002年08月09日","250.25","248.50","250.50","245.00","24.71K","1.62%"
"2002年08月08日","246.25","248.50","250.25","245.25","21.67K","-1.10%"
"2002年08月07日","249.00","250.75","251.00","248.25","22.27K","-0.90%"
"2002年08月06日","251.25","253.50","255.50","251.00","28.16K","-0.89%"
"2002年08月05日","253.50","248.75","254.50","244.00","25.61K","0.30%"
"2002年08月02日","252.75","249.25","255.00","249.25","22.13K","1.40%"
"2002年08月01日","249.25","247.75","255.75","245.00","33.61K","0.81%"
"2002年07月31日","247.25","236.00","248.00","236.00","28.85K","4.77%"
"2002年07月30日","236.00","232.75","237.00","231.75","16.73K","2.16%"
"2002年07月29日","231.00","238.00","238.75","230.25","29.69K","-4.94%"
"2002年07月26日","243.00","244.75","246.50","241.50","18.29K","-0.51%"
"2002年07月25日","244.25","248.75","249.00","241.00","20.53K","-2.01%"
"2002年07月24日","249.25","241.25","250.00","241.25","26.14K","3.21%"
"2002年07月23日","241.50","248.75","249.50","241.00","26.15K","-1.83%"
"2002年07月22日","246.00","239.00","247.50","239.00","35.77K","4.79%"
"2002年07月19日","234.75","231.50","235.00","229.75","18.59K","0.86%"
"2002年07月18日","232.75","230.00","233.50","228.25","15.09K","0.54%"
"2002年07月17日","231.50","234.50","234.50","230.00","19.93K","-1.38%"
"2002年07月16日","234.75","232.00","235.00","231.75","20.84K","3.30%"
"2002年07月15日","227.25","224.00","229.25","224.00","16.55K","6.07%"
"2002年07月12日","214.25","214.75","215.00","212.50","1.64K","-0.81%"
"2002年07月11日","216.00","222.50","222.50","214.75","2.31K","-2.70%"
"2002年07月10日","222.00","225.00","225.00","220.00","3.96K","-1.88%"
"2002年07月09日","226.25","228.00","230.00","225.75","4.22K","1.34%"
"2002年07月08日","223.25","223.00","226.00","222.50","7.01K","-2.72%"
"2002年07月05日","229.50","222.00","230.00","221.50","5.05K","2.23%"
"2002年07月03日","224.50","227.50","228.25","222.25","9.79K","-1.43%"
"2002年07月02日","227.75","233.00","235.00","225.75","15.92K","-2.15%"
"2002年07月01日","232.75","225.00","233.25","229.50","15.05K","3.22%"
"2002年06月28日","225.50","225.75","230.00","224.50","20.07K","-0.22%"
"2002年06月27日","226.00","221.00","226.50","220.00","46.48K","2.03%"
"2002年06月26日","221.50","219.25","222.75","218.25","47.64K","0.80%"
"2002年06月25日","219.75","217.25","220.75","217.00","44.83K","0.80%"
"2002年06月24日","218.00","213.25","221.00","213.25","67.95K","3.69%"
"2002年06月21日","210.25","210.00","211.25","209.75","51.17K","0.12%"
"2002年06月20日","210.00","208.75","211.25","208.75","41.76K","0.60%"
"2002年06月19日","208.75","206.75","209.50","206.50","40.80K","0.97%"
"2002年06月18日","206.75","208.00","209.00","205.75","43.37K","-0.60%"
"2002年06月17日","208.00","208.00","209.25","207.25","31.41K","-0.60%"
"2002年06月14日","209.25","211.50","211.75","208.50","40.33K","-1.18%"
"2002年06月13日","211.75","206.75","213.00","206.00","45.25K","2.42%"
"2002年06月12日","206.75","204.00","209.00","204.00","49.63K","1.22%"
"2002年06月11日","204.25","206.50","206.75","204.00","45.59K","-1.21%"
"2002年06月10日","206.75","205.50","206.75","204.00","38.71K","0.00%"
"2002年06月07日","206.75","209.00","209.25","206.50","37.59K","-1.08%"
"2002年06月06日","209.00","210.00","212.25","208.75","29.18K","-0.59%"
"2002年06月05日","210.25","210.25","211.00","208.75","33.73K","-0.12%"
"2002年06月04日","210.50","209.00","212.50","209.00","35.82K","0.48%"
"2002年06月03日","209.50","212.00","212.00","209.25","41.12K","-2.10%"
"2002年05月31日","214.00","212.00","214.50","211.25","43.54K","0.71%"
"2002年05月30日","212.50","211.25","213.00","209.25","33.00K","0.47%"
"2002年05月29日","211.50","208.25","212.50","207.75","45.91K","1.93%"
"2002年05月28日","207.50","205.00","208.50","204.25","37.96K","1.22%"
"2002年05月24日","205.00","207.75","208.00","204.75","28.00K","-1.32%"
"2002年05月23日","207.75","208.25","208.50","204.75","38.12K","0.12%"
"2002年05月22日","207.50","210.75","212.00","207.25","37.99K","-1.54%"
"2002年05月21日","210.75","212.25","213.50","209.25","37.61K","-0.35%"
"2002年05月20日","211.50","208.75","211.75","208.00","33.42K","1.20%"
"2002年05月17日","209.00","213.25","213.75","208.50","41.75K","-1.99%"
"2002年05月16日","213.25","216.00","216.00","212.75","43.61K","-1.39%"
"2002年05月15日","216.25","215.50","216.75","214.50","40.72K","3.47%"
"2002年05月14日","209.00","210.00","211.00","208.00","0.90K","-0.36%"
"2002年05月13日","209.75","207.00","210.00","206.25","1.74K","4.22%"
"2002年05月10日","201.25","200.50","203.25","199.50","2.14K","0.50%"
"2002年05月09日","200.25","199.75","201.00","199.00","2.23K","0.88%"
"2002年05月08日","198.50","198.00","199.75","197.25","3.89K","-0.25%"
"2002年05月07日","199.00","196.50","199.75","196.25","2.92K","2.58%"
"2002年05月06日","194.00","193.00","194.25","191.50","5.66K","-0.39%"
"2002年05月03日","194.75","194.00","195.50","194.00","7.58K","0.13%"
"2002年05月02日","194.50","196.25","197.50","194.25","16.50K","-1.02%"
"2002年05月01日","196.50","193.50","196.75","193.50","9.13K","1.55%"
"2002年04月30日","193.50","192.50","194.00","192.50","20.49K","0.52%"
"2002年04月29日","192.50","196.25","197.75","192.25","63.77K","-1.91%"
"2002年04月26日","196.25","197.00","198.50","196.00","34.75K","-0.38%"
"2002年04月25日","197.00","198.00","199.25","196.75","31.17K","-0.38%"
"2002年04月24日","197.75","198.75","199.75","197.50","37.89K","-0.50%"
"2002年04月23日","198.75","198.50","199.75","198.00","21.88K","0.00%"
"2002年04月22日","198.75","197.25","200.25","197.25","31.72K","0.76%"
"2002年04月19日","197.25","198.25","199.00","196.75","34.88K","-0.50%"
"2002年04月18日","198.25","199.75","200.75","198.00","40.44K","-0.75%"
"2002年04月17日","199.75","197.75","200.25","197.00","35.14K","1.01%"
"2002年04月16日","197.75","196.00","198.00","195.50","31.76K","0.89%"
"2002年04月15日","196.00","197.00","198.75","195.50","27.36K","-0.88%"
"2002年04月12日","197.75","198.75","198.75","193.25","53.14K","-0.50%"
"2002年04月11日","198.75","199.75","200.25","198.50","26.05K","-0.50%"
"2002年04月10日","199.75","201.25","203.25","199.50","48.21K","-0.75%"
"2002年04月09日","201.25","201.50","202.75","201.00","23.76K","-0.12%"
"2002年04月08日","201.50","200.50","202.50","200.00","30.25K","0.50%"
"2002年04月05日","200.50","201.50","202.50","200.25","29.95K","-0.50%"
"2002年04月04日","201.50","201.25","202.75","200.50","33.70K","0.12%"
"2002年04月03日","201.25","203.75","204.00","201.00","28.17K","-1.23%"
"2002年04月02日","203.75","203.50","205.00","203.50","26.82K","0.12%"
"2002年04月01日","203.50","202.50","204.25","202.00","25.35K","0.49%"
"2002年03月28日","202.50","206.00","207.25","201.75","55.46K","-1.82%"
"2002年03月27日","206.25","204.50","206.50","204.50","30.44K","0.86%"
"2002年03月26日","204.50","203.75","206.00","203.75","25.01K","0.37%"
"2002年03月25日","203.75","204.75","205.00","203.50","24.99K","-0.49%"
"2002年03月22日","204.75","205.50","206.50","204.50","18.40K","-0.36%"
"2002年03月21日","205.50","205.75","207.50","205.25","27.95K","-0.12%"
"2002年03月20日","205.75","206.25","207.25","205.25","23.70K","-0.36%"
"2002年03月19日","206.50","206.00","206.75","204.50","21.42K","0.12%"
"2002年03月18日","206.25","205.25","207.50","204.50","29.03K","0.24%"
"2002年03月15日","205.75","207.75","208.50","205.50","34.77K","1.35%"
"2002年03月14日","203.00","204.00","204.50","201.00","0.29K","0.25%"
"2002年03月13日","202.50","204.25","205.25","202.00","0.47K","-1.10%"
"2002年03月12日","204.75","205.50","206.50","204.00","1.46K","0.37%"
"2002年03月11日","204.00","201.75","205.00","200.75","2.42K","0.99%"
"2002年03月08日","202.00","199.50","203.75","199.00","3.12K","0.62%"
"2002年03月07日","200.75","204.00","204.00","200.50","3.75K","-0.37%"
"2002年03月06日","201.50","202.75","202.75","199.75","5.88K","-0.49%"
"2002年03月05日","202.50","199.75","202.75","199.75","6.63K","1.63%"
"2002年03月04日","199.25","201.00","201.50","199.00","9.34K","-0.62%"
"2002年03月01日","200.50","200.00","201.00","198.75","16.52K","0.00%"
"2002年02月28日","200.50","199.75","202.50","199.00","24.36K","0.38%"
"2002年02月27日","199.75","199.00","200.25","198.75","73.91K","0.50%"
"2002年02月26日","198.75","202.00","202.50","198.50","62.48K","-1.61%"
"2002年02月25日","202.00","205.00","205.25","201.50","73.73K","-1.58%"
"2002年02月22日","205.25","206.75","207.50","205.00","40.91K","-0.73%"
"2002年02月21日","206.75","206.75","207.75","205.75","34.38K","0.00%"
"2002年02月20日","206.75","206.00","207.00","205.25","37.54K","0.49%"
"2002年02月19日","205.75","205.00","206.50","205.00","43.88K","0.37%"
"2002年02月15日","205.00","206.50","207.25","204.75","37.62K","-0.85%"
"2002年02月14日","206.75","208.25","209.75","206.00","39.49K","-0.96%"
"2002年02月13日","208.75","205.50","209.25","205.50","51.23K","1.46%"
"2002年02月12日","205.75","205.25","206.00","205.00","20.83K","0.24%"
"2002年02月11日","205.25","205.00","205.75","204.25","27.03K","0.24%"
"2002年02月08日","204.75","204.50","205.50","204.25","26.70K","0.12%"
"2002年02月07日","204.50","204.25","205.00","203.75","28.05K","0.12%"
"2002年02月06日","204.25","206.25","206.75","203.75","36.74K","-0.97%"
"2002年02月05日","206.25","206.00","207.00","205.75","23.14K","0.12%"
"2002年02月04日","206.00","204.50","207.00","204.25","31.64K","0.73%"
"2002年02月01日","204.50","205.75","206.00","204.25","40.43K","-0.73%"
"2002年01月31日","206.00","205.75","207.50","205.50","35.50K","0.00%"
"2002年01月30日","206.00","206.25","206.75","205.25","24.07K","-0.12%"
"2002年01月29日","206.25","207.25","208.00","206.00","28.41K","-0.60%"
"2002年01月28日","207.50","208.50","209.00","206.50","33.58K","-0.72%"
"2002年01月25日","209.00","209.50","211.00","208.75","23.99K","-0.24%"
"2002年01月24日","209.50","208.75","210.25","208.25","26.32K","0.36%"
"2002年01月23日","208.75","209.50","209.75","206.75","43.03K","-0.48%"
"2002年01月22日","209.75","211.50","212.00","209.50","33.21K","-0.94%"
"2002年01月18日","211.75","213.50","214.25","211.50","24.65K","-0.82%"
"2002年01月17日","213.50","214.50","216.25","213.00","39.67K","-0.58%"
"2002年01月16日","214.75","212.50","215.00","212.00","32.44K","0.94%"
"2002年01月15日","212.75","211.00","214.00","210.00","34.87K","3.53%"
"2002年01月14日","205.50","205.50","205.50","205.50","-","0.00%"
"2002年01月11日","205.50","205.50","205.50","205.50","0.00K","1.99%"
"2002年01月10日","201.50","201.50","201.50","201.50","-","-0.49%"
"2002年01月09日","202.50","202.50","202.50","202.50","-","-0.74%"
"2002年01月08日","204.00","204.00","204.00","204.00","0.00K","0.25%"
"2002年01月07日","203.50","203.50","203.50","203.50","-","0.49%"
"2002年01月04日","202.50","201.75","202.75","201.75","0.24K","0.25%"
"2002年01月03日","202.00","201.00","202.00","200.00","0.10K","1.25%"
"2002年01月02日","199.50","199.75","200.50","199.25","0.35K","-0.13%"
"2001年12月31日","199.75","199.25","199.75","199.25","0.46K","-0.50%"
"2001年12月28日","200.75","202.00","202.00","199.75","1.00K","0.12%"
"2001年12月27日","200.50","200.00","200.50","199.75","0.52K","0.38%"
"2001年12月26日","199.75","202.50","202.50","199.75","0.60K","-1.84%"
"2001年12月24日","203.50","203.50","203.50","203.50","-","0.00%"
"2001年12月21日","203.50","204.50","205.25","203.00","1.21K","-0.61%"
"2001年12月20日","204.75","206.00","206.25","204.50","0.32K","-0.97%"
"2001年12月19日","206.75","206.50","208.25","206.25","0.07K","0.12%"
"2001年12月18日","206.50","209.25","209.50","206.00","0.13K","-0.72%"
"2001年12月17日","208.00","209.25","209.25","207.50","0.29K","0.24%"
"2001年12月14日","207.50","208.00","208.50","207.25","-","0.12%"
"2001年12月13日","207.25","206.75","207.50","204.25","0.82K","0.24%"
"2001年12月12日","206.75","208.50","208.50","205.75","2.63K","-1.31%"
"2001年12月11日","209.50","210.00","210.25","208.25","2.01K","0.24%"
"2001年12月10日","209.00","209.50","210.00","208.75","1.74K","0.36%"
"2001年12月07日","208.25","205.25","211.00","204.00","2.04K","1.34%"
