Date,Open,High,Low,Adj Close*
2015/5/22,20245,20390,20135,20365
2015/5/26,20360,20570,20320,20420
2015/5/27,20445,20670,20370,20635
2015/5/28,20640,20660,20450,20585
2015/5/29,20550,20645,20370,20455
2015/6/1,20435,20640,20415,20580
2015/6/2,20590,20620,20400,20425
2015/6/3,20420,20610,20395,20580
2015/6/4,20575,20575,20355,20445
2015/6/5,20440,20620,20360,20580
2015/6/8,20580,20580,20275,20280
2015/6/9,20300,20335,19925,20080
2015/6/10,20080,20265,20010,20150
2015/6/11,20100,20545,20100,20430
2015/6/12,20420,20455,20245,20325
2015/6/15,20315,20395,20195,20350
2015/6/16,20335,20360,20115,20290
2015/6/17,20280,20310,20115,20160
2015/6/18,20175,20210,19870,20120
2015/6/19,20120,20220,20060,20110
2015/6/22,20145,20590,20130,20505
2015/6/23,20520,20890,20520,20890
2015/6/24,20890,20950,20700,20735
2015/6/25,20735,20860,20710,20715
2015/6/26,20725,20890,20660,20855
2015/6/29,20600,20600,20045,20050
2015/6/30,20060,20380,20055,20210
2015/7/1,20255,20615,20245,20560
2015/7/2,20560,20600,20450,20485
2015/7/6,20175,20565,20005,20275
2015/7/7,20280,20460,20085,20440
2015/7/8,20410,20415,19210,19285
2015/7/9,19285,19900,19105,19665
2015/7/10,19630,20140,19630,20085
2015/7/13,19990,20395,19915,20380
2015/7/14,20365,20525,20320,20505
2015/7/15,20505,20620,20370,20540
2015/7/16,20535,20700,20515,20685
2015/7/17,20660,20725,20605,20715
2015/7/20,20700,20815,20675,20790
2015/7/21,20770,20845,20600,20720
2015/7/22,20650,20680,20530,20640
2015/7/23,20630,20695,20510,20570
2015/7/24,20585,20630,20340,20375
2015/7/27,20380,20495,20050,20165
2015/7/28,20155,20425,20065,20345
2015/7/29,20350,20525,20200,20455
2015/7/30,20445,20580,20430,20565
2015/7/31,20545,20600,20460,20600
2015/8/3,20570,20570,20375,20500
2015/8/4,20485,20560,20415,20520
2015/8/5,20520,20825,20465,20760
2015/8/6,20750,20800,20570,20640
2015/8/7,20640,20745,20560,20650
2015/8/10,20630,20910,20600,20905
2015/8/11,20895,20935,20540,20620
2015/8/12,20640,20690,20045,20370
2015/8/13,20350,20665,20285,20580
2015/8/14,20575,20615,20470,20585
2015/8/17,20585,20675,20530,20670
2015/8/18,20655,20675,20440,20465
2015/8/19,20465,20515,20030,20100
2015/8/20,20045,20245,19580,19605
2015/8/21,19605,19700,18905,18970
2015/8/24,18985,19095,17160,17810
2015/8/25,17770,18845,17650,17750
2015/8/26,17760,18785,17650,18715
2015/8/27,18700,19070,18480,19015
2015/8/28,19025,19205,18935,19170
2015/8/31,19155,19165,18745,18800
2015/9/1,18820,18825,17735,17810
2015/9/2,17790,18480,17750,18305
2015/9/3,18310,18485,18165,18220
2015/9/4,18230,18315,17505,17635
2015/9/8,17585,18070,17380,18005
2015/9/9,18035,18750,17985,18215
2015/9/10,18245,18405,17950,18215
2015/9/11,18115,18230,17900,18090
2015/9/14,18100,18275,17755,17870
2015/9/15,17875,18215,17710,18130
2015/9/16,18135,18380,17970,18345
2015/9/17,18340,18550,18140,18160
2015/9/18,18210,18245,17655,17750
2015/9/21,17765,18010,17655,17960
2015/9/22,17960,18005,17410,17585
2015/9/23,17545,17730,17340,17575
2015/9/24,17625,17710,17060,17415
2015/9/25,17410,18020,17365,17785
2015/9/28,17750,17850,17280,17360
2015/9/29,17370,17405,16900,17190
2015/9/30,17220,17545,17175,17495
2015/10/1,17485,17855,17390,17630
2015/10/2,17650,17890,17245,17870
2015/10/5,17870,18430,17865,18360
2015/10/6,18350,18375,18055,18170
2015/10/7,18135,18470,17990,18345
2015/10/8,18335,18405,18020,18295
2015/10/9,18280,18455,18185,18330
2015/10/12,18320,18435,18210,18355
2015/10/13,18355,18365,18085,18095
2015/10/14,18090,18130,17660,17715
2015/10/15,17725,18255,17725,18215
2015/10/16,18220,18400,18195,18365
2015/10/19,18350,18360,18085,18270
2015/10/20,18270,18275,18150,18210
2015/10/21,18185,18615,18165,18435
2015/10/22,18450,18885,18375,18865
2015/10/23,18875,19190,18755,19140
2015/10/26,19110,19125,18885,18980
2015/10/27,19000,19010,18765,18850
2015/10/28,18830,19180,18820,19180
2015/10/29,19160,19160,18815,18970
2015/10/30,18975,19215,18710,18880
2015/11/2,18820,19020,18640,18985
2015/11/3,18975,19115,18925,19030
2015/11/4,19030,19185,18880,19050
2015/11/5,19045,19350,19000,19225
2015/11/6,19230,19500,19175,19460
2015/11/9,19480,19695,19350,19435
2015/11/10,19435,19775,19410,19680
2015/11/11,19675,19790,19600,19685
2015/11/12,19665,19730,19435,19450
2015/11/13,19460,19635,19385,19415
2015/11/16,19310,19715,19230,19685
2015/11/17,19685,19890,19630,19815
2015/11/18,19820,19965,19655,19940
2015/11/19,19925,19970,19770,19850
2015/11/20,19845,19955,19720,19930
2015/11/23,19945,20100,19805,19865
2015/11/24,19865,19980,19765,19895
2015/11/25,19900,19940,19795,19930
2015/11/27,19915,20030,19785,19890
2015/11/30,19895,19895,19710,19790
2015/12/1,19775,20040,19775,19990
2015/12/2,19985,20005,19795,19870
2015/12/3,19860,19980,19430,19545
2015/12/4,19545,19745,19390,19710
2015/12/7,19730,19825,19625,19735
2015/12/8,19715,19770,19225,19375
2015/12/9,19380,19475,18875,18950
2015/12/10,18975,19195,18960,19075
2015/12/11,19035,19260,18585,18680
2015/12/14,18670,18955,18505,18765
2015/12/15,18775,18935,18495,18845
2015/12/16,18805,19380,18805,19320
2015/12/17,19320,19520,19215,19230
2015/12/18,19220,19880,18750,18780
2015/12/21,18805,18950,18615,18850
2015/12/22,18870,18915,18680,18910
2015/12/23,18880,19090,18820,19060
2015/12/24,19065,19080,18700,18800
2015/12/28,18770,18940,18760,18860
2015/12/29,18870,19150,18775,19105
2015/12/30,19100,19110,18905,18910
2015/12/31,18940,18940,18715,18760
2016/1/4,18770,18945,18085,18285
2016/1/5,18290,18545,18140,18395
2016/1/6,18420,18455,17895,18040
2016/1/7,17925,18020,17350,17450
2016/1/8,17570,17975,17235,17280
2016/1/11,17220,17555,17105,17390
2016/1/12,17370,17540,17090,17390
2016/1/13,17390,17735,17170,17210
2016/1/14,17215,17580,16920,17495
2016/1/15,17495,17605,16575,16795
2016/1/19,16770,17285,16645,17030
2016/1/20,17005,17065,15935,16355
2016/1/21,16375,16780,15790,16460
2016/1/22,16510,17275,16440,17230
2016/1/25,17250,17290,16440,16840
2016/1/26,16845,17095,16530,17055
2016/1/27,17005,17390,16950,17055
2016/1/28,17100,17265,16925,17075
2016/1/29,17055,17870,16735,17850
2016/2/1,17850,17900,17585,17740
2016/2/2,17740,17865,17365,17470
2016/2/3,17430,17470,16620,17000
2016/2/4,16985,17205,16695,16815
2016/2/5,16800,16880,16475,16560
2016/2/8,16585,17085,16205,16460
2016/2/9,16400,16425,15820,16115
2016/2/10,16125,16215,15415,15545
2016/2/11,15575,15610,15015,15195
2016/2/12,15235,15485,14770,15410
2016/2/16,15460,16335,15460,15930
2016/2/17,15965,16205,15610,16050
2016/2/18,16135,16330,15920,15955
2016/2/19,15975,16030,15735,15825
2016/2/22,15810,16280,15765,16160
2016/2/23,16175,16335,15815,15830
2016/2/24,15820,16075,15525,15940
2016/2/25,15970,16270,15895,16230
2016/2/26,16250,16530,16185,16315
2016/2/29,16300,16460,15890,16000
2016/3/1,15955,16585,15850,16515
2016/3/2,16560,16830,16475,16700
2016/3/3,16680,16990,16650,16845
2016/3/4,16880,17175,16855,17030
2016/3/7,17055,17085,16775,16880
2016/3/8,16870,16910,16565,16675
2016/3/9,16670,16825,16490,16795
2016/3/10,16800,17170,16465,16680
2016/3/11,16555,17080,16425,17050
2016/3/14,17085,17180,17015,17125
2016/3/15,17125,17165,16740,16835
2016/3/16,16865,16975,16755,16840
2016/3/17,16820,17120,16435,16700
2016/3/18,16765,16800,16440,16640
2016/3/21,16640,16775,16505,16755
2016/3/22,16760,16975,16670,16925
2016/3/23,16915,17000,16750,16790
2016/3/24,16775,16910,16585,16770
2016/3/28,16875,17045,16825,16950
2016/3/29,16980,17130,16935,17020
2016/3/30,17065,17100,16850,16985
2016/3/31,16990,17035,16720,16765
2016/4/1,16775,16795,16085,16160
2016/4/4,16170,16230,16020,16095
2016/4/5,16055,16085,15535,15615
2016/4/6,15625,15815,15560,15745
2016/4/7,15775,15860,15320,15445
2016/4/8,15425,16030,15405,15775
2016/4/11,15775,15895,15515,15710
2016/4/12,15695,16130,15650,16065
2016/4/13,16065,16660,16065,16600
2016/4/14,16615,16920,16610,16805
2016/4/15,16805,16930,16590,16605
2016/4/18,16505,16685,16245,16645
2016/4/19,16650,17150,16640,17025
2016/4/20,17035,17320,16850,17235
2016/4/21,17225,17415,17175,17235
2016/4/22,17195,17770,17140,17740
2016/4/25,17770,17770,17330,17455
2016/4/26,17470,17520,17200,17485
2016/4/27,17455,17515,17225,17495
2016/4/28,17470,17575,16120,16275
2016/4/29,16315,16355,15825,15860
2016/5/2,15880,16185,15865,16130
2016/5/3,16130,16150,15825,15935
2016/5/4,16000,16085,15815,15890
2016/5/5,15910,16130,15895,16045
2016/5/6,16070,16270,15840,16080
2016/5/9,16110,16420,16105,16275
2016/5/10,16275,16810,16190,16780
2016/5/11,16805,16820,16420,16430
2016/5/12,16400,16790,16360,16635
2016/5/13,16635,16815,16310,16390
2016/5/16,16370,16675,16280,16610
2016/5/17,16610,16780,16510,16555
2016/5/18,16565,16800,16505,16715
2016/5/19,16735,16845,16485,16595
2016/5/20,16600,16810,16545,16725
2016/5/23,16730,16735,16410,16510
2016/5/24,16515,16800,16470,16765
2016/5/25,16755,16995,16730,16930
2016/5/26,16950,16965,16735,16875
2016/5/27,16885,16930,16765,16910
2016/5/31,16925,17260,16905,17070
2016/6/1,17085,17150,16740,16855
2016/6/2,16835,16865,16435,16605
2016/6/3,16620,16710,16260,16330
2016/6/6,16330,16685,16300,16655
2016/6/7,16670,16845,16530,16710
2016/6/8,16730,16855,16580,16815
2016/6/9,16785,16800,16505,16635
2016/6/10,16565,16650,16185,16290
2016/6/13,16275,16275,15885,15920
2016/6/14,15885,16035,15640,15775
2016/6/15,15750,15980,15700,15865
2016/6/16,15855,15895,15230,15565
2016/6/17,15555,15730,15410,15550
2016/6/20,15655,16055,15655,15810
2016/6/21,15890,16255,15720,16115
2016/6/22,16100,16140,15925,15930
2016/6/23,16020,16520,16000,16495
2016/6/24,16570,16630,14790,15120
2016/6/27,15080,15380,14975,15160
2016/6/28,15145,15570,14955,15555
2016/6/29,15525,15800,15360,15740
2016/6/30,15800,15810,15450,15740
2016/7/1,15700,15740,15525,15560
2016/7/5,15605,15800,15355,15445
2016/7/6,15465,15465,15090,15370
2016/7/7,15360,15400,15210,15290
2016/7/8,15300,15380,15080,15340
2016/7/11,15445,16140,15350,16070
2016/7/12,16085,16565,16005,16515
2016/7/13,16485,16530,16185,16345
2016/7/14,16330,16630,16210,16535
2016/7/15,16545,16605,16385,16485
2016/7/18,16580,16655,16480,16610
2016/7/19,16620,16720,16490,16610
2016/7/20,16620,16865,16530,16855
2016/7/21,16855,16925,16460,16560
2016/7/22,16605,16690,16535,16610
2016/7/25,16625,16760,16520,16560
2016/7/26,16570,16585,16235,16385
2016/7/27,16470,16825,16430,16590
2016/7/28,16635,16655,16365,16565
2016/7/29,16590,16690,16025,16320
2016/8/1,16330,16655,16305,16450
2016/8/2,16465,16525,15985,16095
2016/8/3,16125,16255,15945,16060
2016/8/4,16080,16250,15890,16220
2016/8/5,16230,16475,16175,16410
2016/8/8,16460,16725,16450,16635
2016/8/9,16625,16760,16605,16680
2016/8/10,16690,16810,16635,16680
2016/8/11,16655,16910,16590,16860
2016/8/12,16860,16930,16770,16810
2016/8/15,16825,16930,16800,16870
2016/8/16,16860,16880,16515,16560
2016/8/17,16580,16750,16545,16660
2016/8/18,16650,16725,16465,16535
2016/8/19,16530,16600,16405,16475
2016/8/22,16550,16615,16480,16545
2016/8/23,16535,16640,16430,16540
2016/8/24,16560,16630,16505,16540
2016/8/25,16540,16645,16475,16505
2016/8/26,16505,16600,16325,16590
2016/8/29,16590,16775,16580,16700
2016/8/30,16705,16885,16680,16860
2016/8/31,16840,16920,16815,16910
2016/9/1,16885,17070,16845,16955
2016/9/2,16960,17160,16850,17130
2016/9/6,17135,17160,16900,16945
2016/9/7,16930,17025,16885,16970
2016/9/8,16990,17005,16830,16990
2016/9/9,16880,16905,16645,16650
2016/9/12,16645,16680,16390,16655
2016/9/13,16655,16720,16395,16530
2016/9/14,16540,16595,16320,16360
2016/9/15,16365,16410,16215,16390
2016/9/16,16380,16395,16225,16240
2016/9/19,16240,16350,16210,16245
2016/9/20,16250,16460,16245,16335
2016/9/21,16360,16730,16225,16505
2016/9/22,16480,16825,16445,16770
2016/9/23,16760,16815,16535,16580
2016/9/26,16595,16595,16245,16280
2016/9/27,16300,16560,16155,16465
2016/9/28,16500,16555,16365,16540
2016/9/29,16555,16745,16450,16525
2016/9/30,16520,16590,16315,16560
2016/10/3,16540,16640,16525,16605
2016/10/4,16600,16855,16600,16740
2016/10/5,16755,16970,16705,16950
2016/10/6,16940,16960,16830,16945
2016/10/7,16935,16935,16735,16785
2016/10/10,16815,17000,16760,16950
2016/10/11,16945,17070,16820,16885
2016/10/12,16890,16990,16830,16965
2016/10/13,16965,16970,16645,16775
2016/10/14,16775,16965,16725,16875
2016/10/17,16875,16940,16810,16850
2016/10/18,16830,17010,16830,16945
2016/10/19,16945,17010,16925,16985
2016/10/20,16985,17290,16960,17280
2016/10/21,17285,17300,17120,17250
2016/10/24,17230,17365,17165,17340
2016/10/25,17360,17430,17305,17350
2016/10/26,17330,17385,17265,17365
2016/10/27,17360,17490,17275,17450
2016/10/28,17460,17495,17340,17405
2016/10/31,17370,17455,17325,17395
2016/11/1,17415,17530,17150,17240
2016/11/2,17235,17280,16950,17015
2016/11/3,16975,17125,16915,16970
2016/11/4,16945,17005,16800,16855
2016/11/7,17030,17315,17030,17310
2016/11/8,17300,17375,17110,17310
2016/11/9,17325,17440,16100,17215
2016/11/10,17210,17560,17115,17495
2016/11/11,17495,17615,17270,17420
2016/11/14,17420,17745,17420,17700
2016/11/15,17695,17915,17610,17900
2016/11/16,17880,17950,17780,17780
2016/11/17,17785,18115,17750,18100
2016/11/18,18120,18125,17920,18025
2016/11/21,18035,18165,17985,18030
2016/11/22,18055,18245,18050,18210
2016/11/23,18235,18450,18155,18425
2016/11/25,18425,18485,18270,18385
2016/11/28,18360,18375,18215,18280
2016/11/29,18250,18450,18235,18355
2016/11/30,18360,18665,18285,18615
2016/12/1,18615,18750,18395,18440
2016/12/2,18460,18475,18250,18365
2016/12/5,18250,18570,18215,18405
2016/12/6,18420,18490,18320,18450
2016/12/7,18460,18670,18415,18630
2016/12/8,18630,18920,18610,18860
2016/12/9,18810,19195,18760,19185
2016/12/12,19205,19270,19015,19065
2016/12/13,19055,19305,19010,19275
2016/12/14,19265,19425,19115,19340
2016/12/15,19340,19505,19120,19440
2016/12/16,19435,19465,19230,19305
2016/12/19,19275,19420,19245,19375
2016/12/20,19360,19615,19325,19540
2016/12/21,19555,19555,19335,19410
2016/12/22,19395,19410,19280,19380
2016/12/23,19385,19440,19350,19400
2016/12/27,19360,19440,19325,19390
2016/12/28,19390,19470,19300,19325
2016/12/29,19320,19330,18925,19025
2016/12/30,19025,19170,18970,19040
2017/1/3,19165,19420,19115,19320
2017/1/4,19315,19665,19265,19625
2017/1/5,19620,19650,19360,19425
2017/1/6,19425,19620,19315,19585
2017/1/9,19585,19695,19405,19430
2017/1/10,19420,19470,19230,19325
2017/1/11,19330,19505,19115,19340
2017/1/12,19335,19335,18945,19170
2017/1/13,19170,19365,19140,19300
2017/1/17,19275,19280,18660,18720
2017/1/18,18735,19025,18625,19010
2017/1/19,18995,19175,18960,19045
2017/1/20,19075,19275,19025,19135
2017/1/23,19120,19130,18780,18895
2017/1/24,18800,19075,18755,19035
2017/1/25,19050,19275,18970,19210
2017/1/26,19210,19555,19200,19505
2017/1/27,19495,19550,19395,19470
2017/1/30,19435,19445,19060,19175
2017/1/31,19170,19180,18820,18980
2017/2/1,18975,19285,18905,19155
2017/2/2,19170,19180,18850,19040
2017/2/3,19055,19095,18805,19050
2017/2/6,19070,19095,18795,18855
2017/2/7,18855,18970,18790,18950
2017/2/8,18935,19040,18860,18935
2017/2/9,18925,19210,18860,19155
2017/2/10,19175,19445,19160,19340
2017/2/13,19365,19530,19365,19505
2017/2/14,19500,19515,19220,19475
2017/2/15,19475,19490,19335,19415
2017/2/16,19435,19515,19170,19270
2017/2/17,19260,19280,19020,19130
2017/2/21,19140,19470,19105,19445
2017/2/22,19445,19460,19275,19330
2017/2/23,19355,19380,19220,19285
2017/2/24,19275,19400,19075,19160
2017/2/27,19150,19225,18995,19195
2017/2/28,19195,19270,19020,19180
2017/3/1,19210,19620,19155,19565
2017/3/2,19595,19675,19535,19555
2017/3/3,19555,19590,19390,19460
2017/3/6,19510,19515,19300,19370
2017/3/7,19345,19395,19305,19340
2017/3/8,19320,19410,19195,19320
2017/3/9,19295,19420,19265,19415
2017/3/10,19310,19530,19300,19445
2017/3/13,19460,19545,19400,19540
2017/3/14,19565,19580,19380,19430
2017/3/15,19440,19465,19335,19365
2017/3/16,19380,19495,19300,19340
2017/3/17,19345,19410,19265,19295
2017/3/20,19305,19395,19220,19270
2017/3/21,19260,19350,18950,18970
2017/3/22,18985,19040,18770,18915
2017/3/23,18930,19000,18815,18900
2017/3/24,18925,19165,18920,19095
2017/3/27,19070,19070,18735,18980
2017/3/28,18995,19215,18935,19185
2017/3/29,19185,19245,19100,19165
2017/3/30,19150,19230,19020,19180
2017/3/31,19225,19225,18885,18960
2017/4/3,18960,19065,18905,18985
2017/4/4,18975,18995,18695,18900
2017/4/5,18930,19025,18765,18795
2017/4/6,18760,18790,18530,18730
2017/4/7,18750,18855,18505,18785
2017/4/10,18780,18850,18695,18755
2017/4/11,18730,18760,18550,18640
2017/4/12,18625,18640,18450,18470
2017/4/13,18460,18460,18295,18355
2017/4/17,18315,18480,18200,18475
2017/4/18,18480,18545,18265,18330
2017/4/19,18295,18505,18295,18390
2017/4/20,18375,18615,18370,18570
2017/4/21,18580,18660,18535,18610
2017/4/24,18920,19040,18840,18870
2017/4/25,18895,19240,18850,19200
2017/4/26,19190,19325,19155,19175
2017/4/27,19195,19305,19185,19235
2017/4/28,19235,19275,19160,19215
2017/5/1,19210,19370,19165,19345
2017/5/2,19365,19510,19330,19460
2017/5/3,19430,19630,19395,19595
2017/5/4,19575,19670,19505,19565
2017/5/5,19595,19740,19455,19705
2017/5/8,19765,19935,19710,19915
2017/5/9,19910,20030,19845,19955
2017/5/10,19935,19970,19865,19950
2017/5/11,19935,19995,19790,19865
2017/5/12,19870,19950,19780,19815
2017/5/15,19800,19970,19755,19945
2017/5/16,19960,19995,19810,19855
2017/5/17,19825,19845,19440,19455
2017/5/18,19440,19655,19285,19605
2017/5/19,19610,19745,19490,19685
2017/5/22,19675,19720,19615,19685
2017/5/23,19695,19785,19580,19770
2017/5/24,19780,19790,19690,19725
2017/5/25,19730,19850,19715,19810
2017/5/26,19810,19810,19590,19705
2017/5/30,19710,19740,19570,19625
2017/5/31,19645,19710,19585,19670
2017/6/1,19680,19950,19665,19930
2017/6/2,19945,20245,19920,20165
2017/6/5,20130,20225,20090,20155
2017/6/6,20140,20155,19890,19940
2017/6/7,19935,20020,19910,19990
2017/6/8,20020,20070,19895,20030
2017/6/9,19960,20070,19820,19915
2017/6/12,19920,19925,19755,19810
2017/6/13,19825,19955,19800,19915
2017/6/14,19945,19970,19715,19850
2017/6/15,19830,19935,19705,19870
2017/6/16,19880,19980,19855,19920
2017/6/19,19940,20145,19910,20130
2017/6/20,20125,20285,20125,20170
2017/6/21,20155,20180,20040,20100
2017/6/22,20085,20155,20040,20100
2017/6/23,20125,20125,20045,20095
2017/6/26,20070,20200,19850,20185
2017/6/27,20180,20215,20095,20145
2017/6/28,20150,20225,20045,20210
2017/6/29,20240,20280,19860,19975
2017/6/30,20015,20090,19935,20065
2017/7/3,20060,20190,20015,20145
2017/7/5,20160,20195,19875,20070
2017/7/6,20075,20080,19860,19890
2017/7/7,19885,20055,19825,20020
2017/7/10,20055,20120,20015,20055
2017/7/11,20050,20190,20040,20120
2017/7/12,20130,20165,20040,20140
2017/7/13,20140,20175,20045,20115
2017/7/14,20115,20140,20015,20040
2017/7/17,20000,20115,19970,20035
2017/7/18,20045,20075,19890,19970
2017/7/19,20000,20035,19935,20015
2017/7/20,20035,20165,20010,20090
2017/7/21,20070,20110,19945,19980
2017/7/24,19970,19980,19855,19945
2017/7/25,19945,20085,19920,20060
2017/7/26,20060,20115,19990,20000
2017/7/27,20000,20175,19950,20030
2017/7/28,20035,20050,19900,19960
2017/7/31,19955,19985,19895,19925
2017/8/1,19890,20045,19890,20005
2017/8/2,20040,20095,20000,20060
2017/8/3,20060,20060,19945,19955
2017/8/4,19960,20055,19915,20025
2017/8/7,20050,20090,20020,20050
2017/8/8,20045,20055,19930,19935
2017/8/9,19930,19930,19635,19755
2017/8/10,19770,19810,19350,19355
2017/8/11,19350,19485,19295,19395
2017/8/14,19420,19605,19410,19585
2017/8/15,19590,19820,19570,19720
2017/8/16,19720,19795,19680,19710
2017/8/17,19695,19725,19460,19480
2017/8/18,19450,19540,19315,19445
2017/8/21,19460,19540,19255,19320
2017/8/22,19360,19490,19330,19480
2017/8/23,19500,19545,19340,19345
2017/8/24,19340,19430,19305,19405
2017/8/25,19425,19530,19370,19450
2017/8/28,19435,19515,19395,19465
2017/8/29,19270,19495,19045,19470
2017/8/30,19470,19590,19435,19565
2017/8/31,19565,19735,19560,19675
2017/9/1,19660,19745,19620,19690
2017/9/5,19450,19625,19265,19355
2017/9/6,19350,19485,19260,19460
2017/9/7,19435,19480,19355,19415
2017/9/8,19280,19280,19090,19150
2017/9/11,19200,19565,19200,19550
2017/9/12,19570,19765,19515,19725
2017/9/13,19765,19775,19665,19745
2017/9/14,19730,19775,19655,19735
2017/9/15,19720,19895,19620,19840
2017/9/18,19845,20005,19845,19990
2017/9/19,20005,20180,19970,20150
2017/9/20,20140,20285,20120,20285
2017/9/21,20270,20365,20185,20265
2017/9/22,20235,20285,20125,20200
2017/9/25,20215,20315,20105,20180
2017/9/26,20205,20260,20150,20240
2017/9/27,20215,20430,20210,20390
2017/9/28,20385,20405,20295,20330
2017/9/29,20310,20380,20275,20350
2017/10/2,20365,20485,20355,20470
2017/10/3,20485,20680,20440,20675
2017/10/4,20670,20685,20585,20665
2017/10/5,20660,20705,20600,20700
2017/10/6,20710,20760,20635,20660
2017/10/9,20610,20740,20590,20690
2017/10/10,20690,20840,20655,20815
2017/10/11,20820,20970,20785,20945
2017/10/12,20960,21035,20920,20980
2017/10/13,20985,21265,20930,21240
2017/10/16,21215,21350,21195,21335
2017/10/17,21340,21395,21230,21370
2017/10/18,21365,21450,21315,21450
2017/10/19,21440,21515,21210,21335
2017/10/20,21325,21565,21310,21555
2017/10/23,21610,21840,21595,21650
2017/10/24,21645,21930,21625,21905
2017/10/25,21925,21925,21595,21710
2017/10/26,21730,21865,21695,21855
2017/10/27,21870,22125,21820,22050
2017/10/30,22090,22105,21845,21895
2017/10/31,21910,22225,21845,22210
2017/11/1,22220,22605,22165,22530
2017/11/2,22515,22650,22370,22560
2017/11/3,22620,22640,22500,22605
2017/11/6,22620,22655,22430,22580
2017/11/7,22575,22995,22525,22865
2017/11/8,22850,22980,22760,22945
2017/11/9,22960,23430,22320,22645
2017/11/10,22645,22730,22335,22465
2017/11/13,22505,22625,22120,22365
2017/11/14,22365,22545,22260,22305
2017/11/15,22320,22325,21840,22100
2017/11/16,22070,22615,21985,22585
2017/11/17,22590,22775,22280,22330
2017/11/20,22300,22510,22170,22460
2017/11/21,22460,22675,22410,22665
2017/11/22,22655,22685,22345,22400
2017/11/24,22385,22660,22320,22650
2017/11/27,22665,22700,22420,22470
2017/11/28,22470,22650,22370,22630
2017/11/29,22595,22800,22510,22655
2017/11/30,22660,22965,22515,22875
2017/12/1,22890,23000,22370,22655
2017/12/4,22835,22940,22475,22480
2017/12/5,22520,22690,22450,22470
2017/12/6,22495,22535,22060,22240
2017/12/7,22260,22645,22245,22560
2017/12/8,22610,22870,22510,22845
2017/12/11,22890,23085,22755,22915
2017/12/12,22910,22960,22785,22850
2017/12/13,22880,22890,22645,22660
2017/12/14,22680,22745,22505,22560
2017/12/15,22555,22715,22440,22685
2017/12/18,22700,22975,22680,22960
2017/12/19,22985,23000,22760,22765
2017/12/20,22785,22900,22770,22825
2017/12/21,22805,22910,22690,22790
2017/12/22,22795,22880,22775,22830
2017/12/26,22870,22930,22845,22870
2017/12/27,22880,22950,22860,22915
2017/12/28,22915,22945,22725,22790
2017/12/29,22775,22875,22565,22700
2018/1/2,22715,22895,22615,22825
2018/1/3,22795,23210,22765,23160
2018/1/4,23175,23670,23080,23635
2018/1/5,23650,23820,23510,23785
2018/1/8,23810,23965,23795,23945
2018/1/9,23945,24000,23760,23835
2018/1/10,23810,23850,23550,23615
2018/1/11,23625,23800,23590,23785
2018/1/12,23770,23835,23570,23820
2018/1/16,23820,23985,23640,23735
2018/1/17,23750,24125,23680,24060
2018/1/18,24050,24120,23685,23825
2018/1/19,23810,23890,23720,23835
2018/1/22,23805,23950,23670,23945
2018/1/23,23945,24180,23900,24010
2018/1/24,23995,24050,23590,23740
2018/1/25,23745,23815,23445,23605
2018/1/26,23660,23785,23535,23725
2018/1/29,23735,23775,23475,23535
2018/1/30,23545,23585,23095,23190
2018/1/31,23185,23360,23070,23260
2018/2/1,23275,23485,23215,23285
2018/2/2,23355,23370,22935,22960
2018/2/5,22950,22980,21350,21405
2018/2/6,21630,22280,21050,22245
2018/2/7,22220,22350,21450,21830
2018/2/8,21755,21995,21075,21170
2018/2/9,21160,21555,20525,21255
2018/2/12,21290,21705,21245,21635
2018/2/13,21610,21705,20905,21205
2018/2/14,21225,21510,20915,21495
2018/2/15,21475,21610,21285,21475
2018/2/16,21490,21910,21480,21875
2018/2/20,21835,22145,21790,21855
2018/2/21,21845,22170,21800,21855
2018/2/22,21865,21875,21540,21710
2018/2/23,21720,22035,21680,22025
2018/2/26,22075,22380,22035,22415
2018/2/27,22400,22510,22170,22175
2018/2/28,22190,22370,21880,21910
2018/3/1,21900,21965,21030,21120
2018/3/2,21130,21270,20685,21125
2018/3/5,21110,21460,20845,21410
2018/3/6,21430,21805,21390,21635
2018/3/7,21420,21485,21190,21440
2018/3/8,21485,21680,21295,21660
2018/3/9,21470,21710,21175,21695
2018/3/12,21700,21810,21505,21560
2018/3/13,21565,21925,21515,21595
2018/3/14,21575,21735,21415,21555
2018/3/15,21555,21700,21365,21655
2018/3/16,21640,21680,21335,21415
2018/3/19,21390,21480,20905,21120
2018/3/20,21125,21315,21030,21290
2018/3/21,21300,21370,21125,21140
2018/3/22,21160,21400,20710,20860
2018/3/23,20800,20810,20130,20170
2018/3/26,20155,20705,20130,20680
2018/3/27,20695,21180,20610,20695
2018/3/28,20690,21325,20670,21230
2018/3/29,21260,21625,20980,21475
2018/4/2,21440,21595,20920,21045
2018/4/3,21055,21530,21035,21490
2018/4/4,21480,21570,21025,21550
2018/4/5,21525,21915,21450,21870
2018/4/6,21865,21880,21305,21425
2018/4/9,21420,21800,21420,21595
2018/4/10,21625,21960,21530,21840
2018/4/11,21865,21865,21565,21645
2018/4/12,21665,21845,21585,21810
2018/4/13,21840,21915,21690,21765
2018/4/16,21870,21990,21755,21810
2018/4/17,21820,21945,21770,21885
2018/4/18,21900,22195,21885,22155
2018/4/19,22160,22355,22050,22140
2018/4/20,22130,22260,22045,22075
2018/4/23,22160,22210,22025,22190
