,Open,High,Low,Volume,Adj Close,GBP,CAD,CHF,SEK,AUD,ZAR,IDR(100),INR,PHP,SGD,KRW(100),THB,KWD,TWD,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29,day_30,day_31,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,"SEK_bin_(-0.068, -0.0105]","SEK_bin_(-0.0105, -0.0061]","SEK_bin_(-0.0061, -0.00346]","SEK_bin_(-0.00346, -0.00154]","SEK_bin_(-0.00154, 0.000598]","SEK_bin_(0.000598, 0.00221]","SEK_bin_(0.00221, 0.00413]","SEK_bin_(0.00413, 0.00656]","SEK_bin_(0.00656, 0.01]","SEK_bin_(0.01, 0.0825]","SGD_bin_(-0.0473, -0.00699]","SGD_bin_(-0.00699, -0.00403]","SGD_bin_(-0.00403, -0.00225]","SGD_bin_(-0.00225, -0.000917]","SGD_bin_(-0.000917, 0.000283]","SGD_bin_(0.000283, 0.00139]","SGD_bin_(0.00139, 0.00265]","SGD_bin_(0.00265, 0.00424]","SGD_bin_(0.00424, 0.00671]","SGD_bin_(0.00671, 0.0634]","Volume_bin_(-0.927, -0.512]","Volume_bin_(-0.512, -0.388]","Volume_bin_(-0.388, -0.276]","Volume_bin_(-0.276, -0.155]","Volume_bin_(-0.155, -0.0192]","Volume_bin_(-0.0192, 0.133]","Volume_bin_(0.133, 0.319]","Volume_bin_(0.319, 0.625]","Volume_bin_(0.625, 1.106]","Volume_bin_(1.106, 11.805]","Open_bin_(-0.09620000000000001, -0.0162]","Open_bin_(-0.0162, -0.00927]","Open_bin_(-0.00927, -0.00528]","Open_bin_(-0.00528, -0.00222]","Open_bin_(-0.00222, 0.000725]","Open_bin_(0.000725, 0.00342]","Open_bin_(0.00342, 0.00639]","Open_bin_(0.00639, 0.0102]","Open_bin_(0.0102, 0.0159]","Open_bin_(0.0159, 0.16]","ZAR_bin_(-0.155, -0.0148]","ZAR_bin_(-0.0148, -0.00855]","ZAR_bin_(-0.00855, -0.00494]","ZAR_bin_(-0.00494, -0.00209]","ZAR_bin_(-0.00209, 0.000603]","ZAR_bin_(0.000603, 0.00299]","ZAR_bin_(0.00299, 0.00571]","ZAR_bin_(0.00571, 0.00916]","ZAR_bin_(0.00916, 0.0142]","ZAR_bin_(0.0142, 0.129]"
weekday_3,0.014719582470446052,0.018177668909626493,0.009542329319708099,0.001432796248396199,0.01027348338493618,0.039913318850722024,0.026606574652856853,0.03092862185512643,0.04008036519823954,0.02352850698228328,0.02228725455083916,0.04195921234796636,0.056387075723009265,0.03307590838347548,0.028009140716062617,0.020696370453033585,0.020615621799295537,0.019361269918705636,0.023448611736640892,0.004180465930923921,-0.003325374814795111,0.0027008054444036065,-0.0026634726062165063,-0.0012352449956941265,-0.0031997476380455337,0.0028773297861613796,-0.004897280156706538,0.004489540545199911,0.005001002550709797,-0.002421331689360511,-0.0011915970448773154,3.958039837735571e-05,-0.002806522305036637,-0.002663498300267471,-0.0027777110529087043,0.002835495333218371,-0.0021443562959615717,-0.005551736225821016,0.003992654075183897,-0.0008128693342918301,0.004708019219290353,-0.004194006398016283,0.009605408187663542,-0.0021443562959615656,-0.0007474791542116101,0.004708019219290393,-0.003521525304661711,0.003992654075183914,-0.0014484230329988906,0.008134206976916268,-0.002806522305036558,0.004306953120180385,0.00128183146166436,-0.00420172187597692,0.0054285866810739256,-0.005551736225821069,0.004548127319218967,-0.005551736225821092,-0.004879634700304173,0.0023609657612647327,-0.007018044414492522,0.0031873296314829107,-0.24122226377637268,-0.25610358784635257,-0.2566949781258825,1.0,-0.2566949781258827,-0.03346408139086689,-0.04337897228716646,-0.0021815532583918645,-0.010421037064146222,-0.000542605335043073,0.00442449196941018,0.03489612386750995,0.022536898158875638,0.02871651101319275,-0.0005426053350430202,-0.03552167364435632,-0.010421037064146993,-0.020720391821339352,-0.006301295161268377,0.01017767245024096,0.014297414353120982,0.008117801498802795,0.01223754340168029,0.030776381964631665,-0.0026001975885320914,-0.04580963491180239,0.01635728530455914,0.02047702720743746,-0.012480908015585398,0.016357285304558437,-0.008361166112707166,-0.008361166112707055,0.014297414353119587,-0.00012168230695272123,0.007687763678913322,0.0076877636789151,-0.04749871419004539,-0.0021815532583908306,-0.02111852786993322,-0.0017619840231338814,0.01223754340168006,0.036955994818944446,-0.0021815532583917283,0.02253689815887473,-0.004657789842021318,-0.008772974348999605,-0.04131910133572833,-0.012480908015585023,-0.00218155325839117,0.003998059595925654,-0.00836116611270818,0.013860540439381,0.020921761282861998,0.016357285304557795,0.017975724946359586
weekday_4,-0.006460532817303145,-0.01757733080786224,-0.010557710031697802,0.02824735455068781,-0.0013476731672778784,0.03531299347613584,0.022231786657579182,0.053464115588328934,0.013036835844041032,0.01952978032840791,0.019605600079321037,0.02204219038798847,0.035630459446879745,0.029639193199508623,0.041522346419824975,0.02004954310867408,0.052764876305821724,0.039183139427861086,0.04211238589249498,0.004717585036128873,-0.00047586531374668793,-0.005603603662509234,-0.002095108030006873,-0.0006767143103893043,-0.0026178302543601382,0.0034639713032850214,-0.0043230034552320905,0.00734230557348961,0.0033355719028259592,0.00042202445504627053,-0.0028893194988817597,-0.003158412177459324,-0.002469353801678415,0.0014960511172557635,0.0010998655566944208,-0.0038641911997784914,0.008491616182475938,-0.005206376958006413,-0.0024915632825370875,0.0029309905905811973,-0.0018009409547122654,0.0033078916195050274,-0.00040482566682359535,0.008491616182475802,-0.0038604864653287527,-0.0018009409547123968,0.0036358538550801144,-0.002491563282537513,0.005780982693090017,-0.0018009409547122938,0.00797377422256642,-0.0024472892772754115,-0.0018009409547123762,-7.62217818291026e-05,-0.0011053898023604112,0.00153603245307216,-0.005206376958006403,0.004907237158611461,-0.004534668472927271,-0.004604742987324893,0.003908821317223817,-0.006011173013375436,-0.24066803291333522,-0.2555151657401424,-0.2561051972448151,-0.2566949781258827,1.0,0.006257187299085339,-0.04075686154607221,-0.022192783075128706,0.01699804925241706,0.04746505900612586,0.01330801754841262,-0.011879406146827596,-0.03044348461776986,0.02318607540939795,-0.001984387042322,-0.04113186516400904,0.008747347709776488,-0.011879406146827422,-0.03250616000343003,-0.00981673076116729,0.008747347709776303,0.02318607540939841,0.02937410156637949,0.008747347709776188,0.01655915522584523,-0.04113186516400872,0.01699804925241736,-0.0036287046041856776,-0.003628704604185274,-0.028380809232109755,0.0004966461671351277,0.027311426180719224,0.0004966461671348629,0.004621996938455508,0.026861123152605727,7.600654302950426e-05,0.004621996938455752,-0.007754055375506318,0.03098191032330961,0.02363284861358673,-0.013942081532487249,-0.018067432303807984,-0.026318133846449546,-0.01600475691814821,0.022740335981901137,-0.0019843870423219977,-0.00362870460418548,0.010810023095436492,-0.020130107689468667,-0.026318133846448957,0.002559321552795266,-0.006105174213026415,0.011243051335377598,0.025248750795059068,0.008317580884438066
"SEK_bin_(-0.068, -0.0105]",-0.3289873732183139,-0.34476670373564267,-0.30804635684514553,0.08906521329924727,-0.27293692817962534,-0.4551807055159759,-0.48322742272630215,-0.39524020807165355,-0.6222336688729748,-0.49830025377803416,-0.39834814996060985,-0.2830804923497609,-0.36170354069991517,-0.3374288718916249,-0.47760087457003003,-0.39932887051444677,-0.3654540292374925,-0.35602224381866215,-0.3624023836040143,0.04247041250761612,0.006025465030255772,-0.0005000620388945049,-0.0055134987623989586,-0.004701522628696875,-0.004255942506959614,-0.026349379594336735,-0.002537342019526461,0.005068557849458366,0.009987857795986018,0.011258833067731112,-0.027390609282350688,-0.017662858037667196,0.013423173714632372,0.0226640042611933,-0.017253633465568827,0.0008241130988438108,0.011384600897848755,0.004397099441149876,-0.002876621161120451,0.0007856337202518522,-0.007029032967166036,0.012883190723568166,0.017032806567995048,0.00678119243159513,-0.015424062726043606,-0.002425624500912298,0.051525879544806606,-0.0028766211611205863,-0.001971427595031292,-0.02083925836592762,-0.01927209173218163,-0.03153201165530846,0.006781192431594979,-0.00934254350626407,0.01650840303877379,-0.018219776145892368,0.004397099441149875,0.017967224793375255,0.00032809546066423287,0.005266236125618309,-0.027145446883795617,-8.849404962207455e-05,0.0232273299823827,0.008949162916094825,-0.004044780627674217,-0.03346408139086689,0.006257187299085339,1.0,-0.111203349263911,-0.1112033492639107,-0.11120334926391076,-0.11135734072021888,-0.11104922971249201,-0.11120334926391039,-0.11120334926390951,-0.1112033492639103,-0.11135734072021902,0.5383167266162155,0.07976326883035094,-0.011568591997344333,-0.04754780989915779,-0.061385970630625626,-0.09182992423985345,-0.10013282067873554,-0.09182992423985398,-0.10843571711761663,-0.10582819972161032,-0.04500764873692524,-0.06968886706950575,0.005037200880417343,-0.000498063412169933,-0.01433622414363833,-0.003265695558463246,0.01057246517300456,0.01334009731929829,0.054854579513706835,0.048987748239414215,0.3282093686691078,0.09636906170811124,0.01887536161188521,-0.033949366739710204,-0.047322993885688926,-0.06415360277691866,-0.06968886706950587,-0.06968886706950625,-0.08629465994726718,-0.07265335372996219,0.41944019514614,0.0880661652692309,0.04101641878223776,-0.055850706338038465,-0.05308307419174412,-0.08352702780097365,-0.07541792422926583,-0.08888358246838539,-0.09182992423985416,-0.10029905872300253
"SEK_bin_(-0.0105, -0.0061]",-0.07274111105050296,-0.08964390031909002,-0.08546173603754728,-0.0007213484234069574,-0.06884045702307953,-0.1878756188026047,-0.15936277323078332,-0.21964836177123032,-0.27959682005481756,-0.16041783749400793,-0.153172264007523,-0.11293786432524115,-0.14647572016331925,-0.15665331864516896,-0.17818759455765912,-0.13607522730241436,-0.155031546371507,-0.16321932166658318,-0.1486431281120648,-0.010629361681317543,4.8095750375143545e-05,-0.003227263814578457,0.012452228278217294,-0.001451853046112266,0.022041754139893288,0.02622201111759374,0.021040538388771034,0.00841447393790657,-0.010749660379114135,-0.02876831020771569,-0.039270783393763956,-0.008039076445620382,-0.009788906527745476,0.002099981934395093,0.011465280737217547,-0.013209841183824515,0.0023352676510372994,3.160388033225055e-05,0.029420729946883654,0.03286267370967319,-0.002273238898870206,0.0034039965927523804,-0.0013617733226709342,0.00233526765103713,-0.029212756689996032,0.0023352676510378905,0.019707726977383506,0.015644356400326628,0.007431013821771879,-0.016098758548592624,0.004238868084462901,-0.007593640463410962,-0.02992427819831667,0.016458424358042668,0.007431013821772528,-0.004496780687120683,0.004559988447785653,-0.004496780687121215,-0.004058165262447069,-0.00927800989656315,-0.00803907644562071,-0.019018815400743957,0.04936013313867969,0.03623014001067048,0.000496646167134905,-0.04337897228716646,-0.04075686154607221,-0.111203349263911,1.0,-0.11104957075601658,-0.11104957075601671,-0.1112033492639094,-0.11089566433014335,-0.11104957075601642,-0.11104957075601588,-0.11104957075601578,-0.11120334926391054,0.11851011887846273,0.14385457016554454,0.07735783775122462,0.013631802520835606,-0.025157958054184783,-0.02792865523811436,-0.039011443973834534,-0.07780120454885543,-0.08334259891671536,-0.10013282067873588,0.005037200880417369,0.016402499704765913,-0.011304472134534251,-0.011304472134534572,0.010861105336905638,0.008090408152975728,-0.008533774950604077,0.005319710969045495,-0.01684586650239464,0.002269568734123804,0.04378405092853081,0.06350435183157518,0.01640249970476569,0.021642993758179213,5.5309558269150284e-05,-0.014075169318464479,-0.02792865523811435,-0.0362407467899045,-0.05286492989348432,-0.014336224143636025,0.0769956366840582,0.12445968987803434,0.052421563095855696,0.04688016872799611,0.0053197109690454394,-0.04178214115776431,-0.04478017775286324,-0.07483659781640738,-0.06394771862920465,-0.08075939565467981
"SEK_bin_(-0.0061, -0.00346]",-0.04678176221919928,-0.0391414180679084,-0.036626999398777275,-0.03335160225627869,-0.02014760254296222,-0.09875218884872308,-0.08600219953255527,-0.12388896559908134,-0.164236890662212,-0.08314556874602283,-0.07133544801586422,-0.0664692351996787,-0.09687971838396822,-0.08042719274626732,-0.09863964548916354,-0.0653012035124121,-0.08126986518974214,-0.09086551902320292,-0.09066903254078477,-0.013769641435770167,4.809575037550035e-05,-0.009187117634642882,0.00949960771957637,0.0015521873979332016,0.02204175413989311,-0.020302127568439896,0.009380252455247694,-0.013275483480373069,0.03724993610503191,-0.019472614171310163,-0.005999556426329243,-0.017532166864995983,0.004238868084463691,-0.0030815233059443697,-0.007593640463410497,0.005704463894514496,0.006943774200944638,0.004559988447785099,0.011052231884808712,0.0009433499058939743,-0.0068817454487780415,0.008224622900596145,-0.0013617733226713184,0.002335267651036835,-0.006003603883892435,-0.01149025199868579,-0.03520336785444377,0.011052231884808505,0.012056087891419064,-0.02531577164840927,-0.01914075626921857,0.020994741337530935,0.016160787300759955,0.0010545677815725274,0.01668116196106848,-0.018081934389479266,3.160388033260099e-05,0.00908837301523817,0.005029950301570401,0.010315818609825897,0.0014540139737552903,0.0063691358179480155,0.015077634367385368,0.009378660289802682,0.0004966461671351549,-0.0021815532583918645,-0.022192783075128706,-0.1112033492639107,-0.11104957075601658,1.0,-0.11104957075601675,-0.11120334926390928,-0.11089566433014385,-0.11104957075601644,-0.11104957075601586,-0.11104957075601574,-0.11120334926391028,-0.006033327704757336,0.08289923211908501,0.07181644338336528,0.05796295746371596,0.030255985624416008,0.027485288440485672,-0.04178214115776459,-0.0473235355256241,-0.08057190173278503,-0.0945975563861487,0.018875361611888932,0.0025490137851157837,-0.0029923805827440243,-0.0057630777666740065,0.02748528844048575,0.010861105336905671,-0.002992380582744107,-0.005763077766674162,-0.025157958054184467,-0.01710385628993203,0.005037200880417232,0.01640249970476541,0.04133877436013564,0.02994589019706184,0.002829083905479276,0.019173196888695548,0.013631802520835795,-0.04455283834169424,-0.04455283834169405,-0.03924491346027914,0.0022695687341235905,0.019173196888695485,0.06904574619943533,0.0302559856244162,0.019173196888695763,0.024714591256555705,-0.01710385628993172,-0.005492239136151304,-0.06671841581313522,-0.07522413136209335
"SEK_bin_(-0.00346, -0.00154]",-0.004015928764040367,-0.004896793825263466,-0.0006362496945694303,-0.009974978287906536,-0.005056649704394003,-0.04099837095365964,-0.046761961944360456,-0.05664342625791548,-0.08713877484787792,-0.01602177560150198,-0.014384434462046002,-0.03805426954970123,-0.038804254954177074,-0.034105057425054125,-0.03703562811318726,-0.01514830672058251,-0.036980223626722146,-0.036898408870990745,-0.03844741294085048,0.014492876354294642,0.009384877226347477,0.011672370735582844,0.0006417460436531074,0.004556227841979912,-0.006891473712891509,-0.002855575561175281,-0.008110176445040368,-0.028768310207715603,-0.0047497108185955055,0.011513039283375697,4.975756774838708e-05,0.0014540139737553668,0.013590717825935635,0.002099981934395293,-0.017123101063724677,-0.01320984118382478,0.016160787300759538,3.1603880332832194e-05,-0.025684764239345327,-0.01273636029572583,-0.011490251998685353,0.008224622900596426,0.0032800572385504063,-0.00688174544877806,0.01720554892221162,0.0023352676510371762,0.015131802408064176,0.00646010736928918,-0.006444208387171676,0.029986306950482034,-0.00043705678627307726,-0.017123101063725228,0.006943774200944635,0.0318622809345097,-0.020319430596115608,0.009088373015237024,0.004559988447784471,-0.013553549822026108,-0.026778454172494633,0.02990964711621332,-0.00803907644562035,-0.019018815400744852,-0.0042062711914681765,-0.011276324110862351,0.008747347709776008,-0.010421037064146222,0.01699804925241706,-0.11120334926391076,-0.11104957075601671,-0.11104957075601675,1.0,-0.11120334926390953,-0.11089566433014401,-0.11104957075601657,-0.11104957075601603,-0.1110495707560158,-0.11120334926391051,-0.06968886706950622,0.04133877436013604,0.04133877436013611,0.05242156309585569,0.02748528844048584,0.05519226027978584,0.02194389407262607,-0.016845866502394422,-0.06671841581313494,-0.08629465994726773,0.027178258050768473,-0.0057630777666741574,0.002549013785115582,-0.0029923805827444094,-0.005763077766674221,0.0025490137851158583,-0.002992380582744287,-0.011304472134534158,-0.00022168339881397552,-0.003265695558463533,-0.04478017775286413,0.002549013785115842,0.04410947154406591,0.057622211659999575,0.005602858252689547,0.005319710969045866,-0.005763077766674205,-0.022387260870254458,-0.02238726087025458,-0.01987148843622579,-0.055850706338037674,0.033026682808345996,0.010861105336905845,0.049650865911926086,0.01640249970476577,0.01640249970476546,0.01887536161188534,-0.01381356217778181,-0.025157958054184193,-0.050315442045451214
"SEK_bin_(-0.00154, 0.000598]",-0.020990170904028948,-0.0080741971246156,-0.017834545315526907,-0.01517159225002416,-0.003377555445620019,-0.0006787412372617017,0.005148097896451098,-0.018617435476731184,-0.022468488177144127,-0.0026904078335649156,-0.009004553937191158,-0.018765691347512627,-0.01951666462940407,-0.014567770442289822,-0.010564644169145978,-0.012752748987206564,-0.004405145189976449,-0.00928586428459369,-0.020006537142805814,0.004828742040630857,0.012243100241517254,-0.006453322869883314,-0.02910833293279889,0.0012999119199291734,-0.015816430887407376,-0.00020850152003408466,0.0061981981827125806,0.005068557849458415,-0.007992078852605741,0.026734521113413894,0.005843811944106556,0.0013023196545896261,-0.009930587318806295,0.01748823097476712,-0.007734714672409751,-0.018069268344366136,-0.025442666832184702,-0.022743151263300915,0.024645646164189395,-0.012878943529681615,-0.016235849899673933,0.008067897153327468,-0.010787367112609487,0.015988009364102395,0.007759415341126239,0.002177783965341426,-0.0033244708024536686,0.010884512501534504,-0.02969117354574335,0.015988009364101222,-0.005259835112118507,0.03034096050023683,0.0021777839653413975,-0.004213604734079012,-0.006591385253483122,0.03153735014560071,0.031537350145600745,-0.00012627567625857553,-0.004210935533067585,-0.028985031903991786,0.015526202923784546,-0.012768427159765689,-0.0152978161363072,0.0006963088488903245,-0.032890290822601566,-0.000542605335043073,0.04746505900612586,-0.11135734072021888,-0.1112033492639094,-0.11120334926390928,-0.11120334926390953,1.0,-0.11104922971249183,-0.11120334926390912,-0.11120334926390849,-0.11120334926390901,-0.11135734072021924,-0.07541792422926666,-0.008800959851051065,0.03271352234335554,0.05208694736741226,0.05485457951370842,0.029945890197061547,0.03548115448965037,-0.011568591997344375,-0.01710385628993135,-0.09200534722509236,-0.0035390912473650185,0.013340097319298269,-0.00880095985105062,0.013340097319298347,-0.00880095985105069,0.002269568734123845,0.0022695687341238962,0.007804833026710651,0.005037200880417213,-0.022891084742494346,-0.031184796240406383,0.007804833026710995,0.002269568734123907,0.01581290224776399,0.03579818327970599,0.016107729465591875,0.007804833026710926,0.007804833026711114,0.002269568734123584,-0.0643596422320527,-0.02565565524179806,-0.0004980634121698794,0.016107729465591632,0.03548115448965131,0.027178258050768452,-0.003265695558463185,0.01304833174845894,-0.019615934830557295,0.007804833026711067,-0.050536789735534056
"SEK_bin_(0.000598, 0.00221]",0.028066002664782524,0.039224150731475865,0.023819743893915526,-0.019078743417706066,0.03745258091907339,0.038910975825933586,0.03926049098985373,0.033347725600092755,0.04204854996756295,0.02970294765537894,0.027410245342057285,0.03178212732292444,0.04799251066615408,0.045251895679577644,0.03008654105352318,0.021557492019625025,0.02269307963395869,0.0399727758361612,0.03969565794417987,-0.02926555934654193,-0.002826822002905909,0.005972421518779013,-0.03752784411074224,0.025864039817688915,-0.009532867189132597,0.009046410529539537,0.030079240618466858,-0.0006401947905888502,-0.010510075873344939,-0.00064019479058866,0.01846697423729214,-0.003145769027553708,-0.0002846941155595929,-0.013322414183935052,-0.04084242215081052,-0.003605827013509827,-0.011347769079716238,-0.017943821462393518,0.011220344722337074,0.005666385596931536,0.03478847894198647,-0.006096228155923474,-0.02444416471041917,0.011720354931135943,0.008084736053768877,0.011720354931136214,0.0015620182147706484,-0.011765778146340196,0.026114757780783468,-0.02518864348622987,0.0043964238828845025,0.030707908689772703,-0.015961393881888105,0.006334433968937387,0.026114757780783756,0.009256661550376591,-0.004343579956010749,-0.013410407626933919,0.0051931451675822846,0.010472730042373018,-0.01264940256561579,0.00013303566645516836,-0.02955572795938933,0.009809128865701242,0.0009182202702032724,0.00442449196941018,0.01330801754841262,-0.11104922971249201,-0.11089566433014335,-0.11089566433014385,-0.11089566433014401,-0.11104922971249183,1.0,-0.11089566433014385,-0.11089566433014342,-0.11089566433014221,-0.11104922971249237,-0.09996640609043861,-0.024908659566622502,0.0250192786831616,0.01669795564153026,0.025019278683161904,0.04443569911363323,0.0388881504192129,0.03611437607200318,0.008376632599899634,-0.06948864112979361,0.005320418319061345,0.019471729988740357,-0.005492239136151079,5.530955826923954e-05,0.005602858252689508,-0.013813562177781779,0.005602858252689606,-0.013813562177781806,0.00837663259990169,-0.0113038171140179,-0.05286440569671548,-0.030456208261041447,0.005602858252689398,0.0025497124135481198,0.03920819490587103,0.01669795564153027,0.019471729988740485,0.011150406947109866,0.019471729988740298,-0.03069875845261033,-0.06394722931876766,-0.03045620826104062,0.011150406947109856,0.019471729988741998,0.008376632599899715,0.04166192476642384,0.03025677146867977,0.02254706533776365,-0.008266013483361378,-0.030698758452610116
"SEK_bin_(0.00221, 0.00413]",0.04169412494395894,0.04442670822190078,0.04245616926788999,-0.04493533805910483,0.03931752851475237,0.06288088420764779,0.06734698715722308,0.0801373748413006,0.10867826794355605,0.07078115975625844,0.054062984316005605,0.06909765633555749,0.06947887091095967,0.06142149932653465,0.07918432217157606,0.06648877543355891,0.08437014983507778,0.07132918056066075,0.07578692171751895,-0.016909921190220643,0.0031603562423655487,-0.006207190724610663,-0.01116873619091092,-0.007459933934204552,-0.003998150927612948,0.017498735113964874,-0.002280033478277613,-0.025669744862247948,-0.007749685598854433,0.014611604628844333,0.045419612523328,0.04417292086094345,-0.0004370567862727598,0.012462992415077407,0.04005366253815682,0.0009758876249298219,-0.006881745448777755,0.004559988447785496,0.0018679828537708993,-0.012736360295725283,-0.00688174544877708,-0.020699134946467693,-0.01992909556755452,-0.011490251998685365,-0.0013617733226715199,0.0023352676510376273,-0.007747820438530359,-0.03027688875486744,-0.0203194305961155,-0.0068817454487777475,0.008914792955200783,-0.0075936404634109785,-0.0022732388988702524,0.021593043216864935,-0.006444208387171798,3.1603880331974576e-05,3.160388033220117e-05,0.004559988447784769,0.014118065865589374,-0.009278009896562826,0.015693649602818865,0.006369135817949747,0.004364353501355756,-0.00921082567079555,-0.018067432303808452,0.03489612386750995,-0.011879406146827596,-0.11120334926391039,-0.11104957075601642,-0.11104957075601644,-0.11104957075601657,-0.11120334926390912,-0.11089566433014385,1.0,-0.11104957075601565,-0.11104957075601563,-0.11120334926391039,-0.10290045282502885,-0.06671841581313463,-0.041782141157764,-0.01407516931846424,0.05519226027978591,0.024714591256555382,0.0773578377512255,0.06904574619943567,0.030255985624415598,-0.030942017021399086,0.007804833026710815,0.016402499704765858,0.01640249970476569,-0.005763077766674184,0.002549013785115961,-0.00022168339881420483,-0.008533774950604284,0.01363180252083553,0.01086110533690568,-0.053083074191745766,-0.06415360277691881,-0.027928655238114164,0.00531971096904578,-0.011568591997344469,0.019471729988740295,0.02194389407262584,0.016402499704765493,0.03856807717620589,0.03025598562441561,-0.02817438487510193,-0.07245649921579889,-0.03069935242204425,-0.03901144397383435,-0.0002216833988142893,0.01640249970476552,0.06073365464764476,0.018875361611885355,0.05830457084968608,0.0025490137851159078,-0.014336224143638237
"SEK_bin_(0.00413, 0.00656]",0.03915386694731547,0.04747168936889358,0.03492725747184178,0.009018158553717178,0.021133175001848713,0.1091103633971903,0.09651928000921643,0.12241700176185952,0.18219245526127978,0.10289109296370216,0.08442716077456791,0.05803860054431104,0.090013736872142,0.08656620638484598,0.1056791032833668,0.06991794031090012,0.08244098356983208,0.07747196566926963,0.07874111584497796,-0.007489081926866323,-0.031074509169533297,-0.01812689836473946,0.01835746939549378,0.004556227841979735,0.013361785784057934,-0.0057633342290524196,-0.008110176445040274,-0.0008812220984988581,0.02225006220373753,-0.02257117951677836,0.03332098453517585,-0.017532166864996403,-0.0144648313984824,-0.008263028546285722,0.02575947163768681,0.015161616433683455,-0.011490251998684784,0.013616757582690465,-0.02109263972382525,0.01462306010751453,-0.0022732388988703505,-0.015878508638624056,0.01720554892221126,-0.029924278198316775,-0.0060036038838918795,-0.002273238898870433,0.005979953269425807,-0.011908390692786902,0.0028059397521237673,0.006943774200944637,-0.0004370567862728268,0.006700550437061095,0.011552280750852588,-0.0348877642301895,-0.029569578735413053,0.031730295852501415,3.1603880331920095e-05,0.013616757582691295,0.014118065865589433,0.0005189043566308565,0.01094710439313177,0.012716123622624075,-0.014919552057497919,-0.011276324110861375,0.03349945233770038,0.022536898158875638,-0.03044348461776986,-0.11120334926390951,-0.11104957075601588,-0.11104957075601586,-0.11104957075601603,-0.11120334926390849,-0.11089566433014342,-0.11104957075601565,1.0,-0.11104957075601507,-0.11120334926390933,-0.09736518853244114,-0.06948911299706453,-0.030699352422043965,-0.022387260870254482,0.01086110533690566,0.024714591256555687,0.021943894072625366,0.06627504901550421,0.07735783775122489,0.01887536161188534,-0.008800959851050139,0.005319710969045297,-0.005763077766674194,0.0108611053369055,-0.01130447213453392,0.00809040815297551,0.008090408152975714,-0.008533774950604457,-0.01407516931846455,0.016107729465591636,-0.05861833848433201,-0.019616563686324185,-0.019616563686324036,0.016107729465592014,0.016697955641530808,0.019173196888695555,0.030255985624415904,0.04410947154406579,-0.016845866502394502,-0.011568591997343865,-0.08075939565467938,-0.039011443973833666,-0.03347004960597422,-0.030699352422044284,0.024714591256555597,0.021943894072625734,0.02717825805076662,0.03888815041921497,0.0718164433833642,-0.0004980634121698596
"SEK_bin_(0.00656, 0.01]",0.10410132452198669,0.11829496114852672,0.10307532131512363,0.03248910431796456,0.08595823027564241,0.17242549822925363,0.18325295743305237,0.19341274951548376,0.2767279806701215,0.1614386250764436,0.14848913291407617,0.1224207740943324,0.15107184490949127,0.14749723419749838,0.18206101410455292,0.14152339273857464,0.15508831611067414,0.15068259313204937,0.15698936899522412,-0.001208522417964394,0.012497137718338897,0.002732590005486098,0.02721533107141857,-0.01046397437825034,-0.009784796498170299,5.21831067018301e-05,-0.025600605345330048,0.014611604628845377,-0.0017497360383362628,0.011513039283375187,-0.018098184414484776,-0.0032925312359329273,-0.00043705678627332917,-0.028989049507651406,0.001935820136903696,0.005704463894514157,0.02998630695047821,0.013616757582691028,-0.02109263972382537,-0.012736360295725759,0.006943774200944681,-0.0014166297150914027,0.02648921004465145,-0.006881745448777568,0.021847379483432287,0.006943774200944537,-0.016899669577168357,0.02023648091584607,0.012056087891419919,-0.0022732388988705816,0.03229441730887893,-0.0028289101632539442,-0.002273238898870014,-0.014349288794895571,-0.0018191343175236342,-0.018081934389479554,-0.009025165254573782,-0.027138703524388234,0.005029950301570479,-0.019074924149756502,-0.017532166864995362,0.0254100992319688,-0.03634611378955746,-0.015407320990994944,-0.0015660292185254246,0.02871651101319275,0.02318607540939795,-0.1112033492639103,-0.11104957075601578,-0.11104957075601574,-0.1110495707560158,-0.11120334926390901,-0.11089566433014221,-0.11104957075601563,-0.11104957075601507,1.0,-0.1112033492639105,-0.10290045282502888,-0.08057190173278489,-0.07225981018099449,-0.03624074678990427,-0.03347004960597423,-0.022387260870254302,0.0025490137851157664,0.08566992930301438,0.1410838729816136,0.11851011887846007,-0.017103856289931867,0.01363180252083512,0.008090408152975806,-0.0002216833988140794,0.01086110533690563,-0.03624074678990385,-0.01130447213453434,0.0053197109690458575,-0.00022168339881418553,0.027178258050766898,-0.04201254560657045,-0.052864929893484014,-0.039011443973833645,-0.055850706338039895,0.002829083905479326,0.019173196888695523,0.01086110533690564,0.03302668280834583,0.08012853493515461,0.043784050928531194,-0.10013282067873513,-0.0722598101809947,-0.05009423270955425,-0.02515795805418436,-0.00576307776667406,0.010861105336905638,0.04655168307482752,0.04166192476642368,0.07735783775122401,0.07699563668405562
